comment_id,comment_text,sentiment,category,emoji_count,hashtag_count,exclaim_count,word_count,char_count,likes,follower_bin
403,Best post today!,Positive,food,0,0,1,3,16,8,0
404,Wow just wow 😮 #vibes #mood,Positive,lifestyle,1,2,0,6,27,21,2
405,Could be better could be worse,Neutral,sports,0,0,0,6,30,1,2
406,Spreading good vibes 🌟,Positive,sports,1,0,0,4,22,27,2
407,Checking in from Dubai 🇦🇪,Neutral,travel,0,0,0,5,25,2,1
408,This place looks dreamy 🌈 #foodie,Positive,food,1,1,0,6,33,0,0
409,You are so inspiring!,Positive,fashion,0,0,1,4,21,28,0
410,So proud of you ❤️ #athlete #sports,Positive,sports,0,2,0,7,35,1,0
411,This is so disappointing 😞 #inspo #dailylife,Negative,lifestyle,1,2,0,7,44,1,0
412,Living for this content! #inspo,Positive,lifestyle,0,1,1,5,31,35,0
413,You look amazing! #tech #ai,Positive,tech,0,2,1,5,27,36,1
414,Best post today! #fashion,Positive,fashion,0,1,1,4,25,10,0
415,You inspire me every day #vibes,Positive,lifestyle,0,1,0,6,31,11,0
416,Actual goals 🙌,Positive,lifestyle,1,0,0,3,14,7,0
417,When was this taken? #yummy #foodie,Neutral,food,0,2,0,6,35,1,0
418,Looks very forced honestly,Negative,tech,0,0,0,4,26,1,2
419,This made my day 😍,Positive,beauty,1,0,0,5,18,13,2
420,You are so inspiring! #inspo,Positive,lifestyle,0,1,1,5,28,16,1
421,Completely overrated,Negative,beauty,0,0,0,2,20,4,0
422,Neutral opinion here,Neutral,fitness,0,0,0,3,20,7,1
423,Best post today!,Positive,lifestyle,0,0,1,3,16,1,1
424,Why do people even like this? #mood #inspo,Negative,lifestyle,0,2,0,8,42,2,0
425,Blessed to see this! #lifestyle #dailylife,Positive,lifestyle,0,2,1,6,42,0,0
426,Worst content ever 😒 #fitlife,Negative,fitness,1,1,0,5,29,2,1
427,Absolutely love this!,Positive,fitness,0,0,1,3,21,6,1
428,This is everything ❤️ #programming,Positive,tech,0,1,0,5,34,26,1
429,This ruins everything 😤 #inspo #lifestyle,Negative,lifestyle,1,2,0,6,41,1,2
430,This is misleading,Negative,beauty,0,0,0,3,18,0,1
431,So happy for you!,Positive,fitness,0,0,1,4,17,1,0
432,I disagree completely #adventure #wanderlust,Negative,travel,0,2,0,5,44,4,0
433,Keep posting please! #ai,Positive,tech,0,1,1,4,24,11,1
434,New follower here!,Neutral,sports,0,0,1,3,18,0,1
435,Absolutely love this!,Positive,tech,0,0,1,3,21,1,1
436,Not bad not great,Neutral,lifestyle,0,0,0,4,17,6,1
437,Slaying as usual 👏 #adventure,Positive,travel,1,1,0,5,29,0,1
438,This deserves more likes! #inspo #vibes,Positive,lifestyle,0,2,1,6,39,20,1
439,So proud of you ❤️ #inspo,Positive,lifestyle,0,1,0,6,25,14,2
440,10/10 content!,Positive,food,0,0,1,2,14,1,0
441,You are so inspiring!,Positive,tech,0,0,1,4,21,1,1
442,So bad I had to comment #wanderlust #adventure,Negative,travel,0,2,0,8,46,12,1
443,Love your energy!,Positive,sports,0,0,1,3,17,5,2
444,So proud of you ❤️,Positive,food,0,0,0,5,18,5,2
445,This ruins everything 😤,Negative,fitness,1,0,0,4,23,5,2
446,So bad I had to comment,Negative,travel,0,0,0,6,23,8,2
447,Passing through 👀,Neutral,lifestyle,1,0,0,3,17,21,1
448,This warmed my heart 🥰 #fitlife,Positive,fitness,1,1,0,6,31,16,1
449,You look amazing!,Positive,travel,0,0,1,3,17,5,1
450,Can't stop smiling at this 😊 #dailylife,Positive,lifestyle,1,1,0,7,39,1,1
451,This place looks dreamy 🌈,Positive,fashion,1,0,0,5,25,18,1
452,This deserves more likes! #sports,Positive,sports,0,1,1,5,33,9,0
453,How long did this take?,Neutral,fitness,0,0,0,5,23,2,2
454,This is so beautiful! #adventure #wanderlust,Positive,travel,0,2,1,6,44,28,1
455,So bad I had to comment,Negative,travel,0,0,0,6,23,0,1
456,Literally the best 💖,Positive,fashion,1,0,0,4,20,8,1
457,Incredible photo! #trendy,Positive,fashion,0,1,1,3,25,0,0
458,Saved this post #travel #explore,Neutral,travel,0,2,0,5,32,3,2
459,New follower here!,Neutral,beauty,0,0,1,3,18,0,1
460,This is cringe,Negative,beauty,0,0,0,3,14,0,2
461,Can't stop smiling at this 😊,Positive,tech,1,0,0,6,28,1,1
462,Obsessed with this look! #innovation,Positive,tech,0,1,1,5,36,12,1
463,This is fire 🔥,Positive,travel,1,0,0,4,14,16,1
464,Nobody asked for this #wanderlust #instatravel,Negative,travel,0,2,0,6,46,2,1
465,"Noted, will try",Neutral,food,0,0,0,3,15,16,0
466,This is fire 🔥,Positive,fashion,1,0,0,4,14,5,2
467,Totally unrelatable,Negative,lifestyle,0,0,0,2,19,1,2
468,Tagged my friend #cricket,Neutral,sports,0,1,0,4,25,10,1
469,Yesss queen 👑 #trendy #outfitoftheday,Positive,fashion,1,2,0,5,37,3,2
470,Totally in love!,Positive,fitness,0,0,1,3,16,39,1
471,Why do people even like this?,Negative,food,0,0,0,6,29,0,2
472,This is everything ❤️,Positive,lifestyle,0,0,0,4,21,42,2
473,This is misleading,Negative,tech,0,0,0,3,18,0,1
474,Literally the best 💖,Positive,fitness,1,0,0,4,20,26,0
475,Just scrolling by,Neutral,fashion,0,0,0,3,17,3,2
476,Stop posting this garbage,Negative,lifestyle,0,0,0,4,25,14,0
477,Just saw this on explore,Neutral,food,0,0,0,5,24,0,1
478,Not what I expected 🙁,Negative,travel,1,0,0,5,21,2,1
479,Magical shot! 📸,Positive,tech,1,0,1,3,15,41,2
480,Passing through 👀,Neutral,travel,1,0,0,3,17,3,1
481,"Noted, will try",Neutral,tech,0,0,0,3,15,4,2
482,Checking in from Dubai 🇦🇪,Neutral,fashion,0,0,0,5,25,5,0
483,Love from India 🇮🇳 #mood #inspo,Neutral,lifestyle,0,2,0,6,31,3,1
484,Love your energy!,Positive,fitness,0,0,1,3,17,11,1
485,Super boring honestly,Negative,beauty,0,0,0,3,21,2,1
486,Just stop already,Negative,fitness,0,0,0,3,17,6,2
487,This is misleading #makeup #glow,Negative,beauty,0,2,0,5,32,0,0
488,Wow just wow 😮 #selfcare,Positive,beauty,1,1,0,5,24,3,1
489,Okay I guess #foodie #foodporn,Neutral,food,0,2,0,5,30,15,0
490,Blessed to see this! #yummy,Positive,food,0,1,1,5,27,26,0
491,Different vibe today,Neutral,tech,0,0,0,3,20,3,1
492,Goals! 🔥🔥,Positive,travel,2,0,1,2,9,11,1
493,You lost me here,Negative,fashion,0,0,0,4,16,0,2
494,You inspire me every day #trendy,Positive,fashion,0,1,0,6,32,2,2
495,Actual goals 🙌,Positive,food,1,0,0,3,14,7,1
496,Terrible quality tbh #sports,Negative,sports,0,1,0,4,28,1,0
497,Pure perfection!,Positive,tech,0,0,1,2,16,10,0
498,Terrible quality tbh,Negative,travel,0,0,0,3,20,0,0
499,Super boring honestly,Negative,travel,0,0,0,3,21,10,0
500,So much hype for nothing,Negative,travel,0,0,0,5,24,12,2
501,Can't stop smiling at this 😊,Positive,fashion,1,0,0,6,28,14,0
502,This is cringe,Negative,lifestyle,0,0,0,3,14,2,1
503,What camera did you use?,Neutral,fashion,0,0,0,5,24,1,0
504,Why do people even like this?,Negative,tech,0,0,0,6,29,5,0
505,Just scrolling by,Neutral,tech,0,0,0,3,17,5,2
506,Wow just wow 😮,Positive,lifestyle,1,0,0,4,14,2,0
507,So happy for you!,Positive,fitness,0,0,1,4,17,29,2
508,So proud of you ❤️,Positive,food,0,0,0,5,18,20,0
509,So proud of you ❤️,Positive,lifestyle,0,0,0,5,18,35,0
510,Interesting shot,Neutral,fitness,0,0,0,2,16,6,0
511,Goals! 🔥🔥,Positive,food,2,0,1,2,9,11,1
512,Blessed to see this!,Positive,lifestyle,0,0,1,4,20,6,0
513,Worst content ever 😒 #instatravel,Negative,travel,1,1,0,5,33,8,0
514,Could be better could be worse #explore,Neutral,travel,0,1,0,7,39,10,2
515,Goals! 🔥🔥 #fashion #outfitoftheday,Positive,fashion,2,2,1,4,34,0,2
516,Totally unrelatable,Negative,tech,0,0,0,2,19,0,2
517,Pure perfection!,Positive,food,0,0,1,2,16,5,0
518,This place looks dreamy 🌈,Positive,beauty,1,0,0,5,25,19,2
519,Pure perfection!,Positive,beauty,0,0,1,2,16,52,1
520,Why do people even like this?,Negative,fitness,0,0,0,6,29,0,1
521,Neutral opinion here #programming,Neutral,tech,0,1,0,4,33,4,1
522,Spreading good vibes 🌟,Positive,food,1,0,0,4,22,5,0
523,This is everything ❤️,Positive,tech,0,0,0,4,21,42,2
524,Just stop already,Negative,fashion,0,0,0,3,17,5,0
525,When was this taken? #delicious #instafood,Neutral,food,0,2,0,6,42,9,0
526,Could be better could be worse,Neutral,food,0,0,0,6,30,3,2
527,What were you thinking? #dailylife #inspo,Negative,lifestyle,0,2,0,6,41,1,0
528,This is so fake,Negative,fitness,0,0,0,4,15,0,0
529,Love your energy! #yummy #foodporn,Positive,food,0,2,1,5,34,0,1
530,Absolutely love this!,Positive,sports,0,0,1,3,21,24,1
531,Just stop already,Negative,tech,0,0,0,3,17,5,1
532,You always deliver 💯,Positive,sports,1,0,0,4,20,98,2
533,Checking in from Dubai 🇦🇪 #fashion #ootd,Neutral,fashion,0,2,0,7,40,28,2
534,Actual goals 🙌 #yummy #foodie,Positive,food,1,2,0,5,29,9,0
535,You lost me here,Negative,fashion,0,0,0,4,16,4,0
536,Reposting this #wanderlust,Neutral,travel,0,1,0,3,26,14,2
537,10/10 content!,Positive,beauty,0,0,1,2,14,22,0
538,So bad I had to comment,Negative,travel,0,0,0,6,23,0,0
539,You lost me here,Negative,food,0,0,0,4,16,1,0
540,This deserves more likes!,Positive,tech,0,0,1,4,25,1,1
541,Not what I expected 🙁,Negative,beauty,1,0,0,5,21,9,0
542,Pure perfection!,Positive,fashion,0,0,1,2,16,11,2
543,This is so beautiful!,Positive,fitness,0,0,1,4,21,3,1
544,Incredible photo!,Positive,beauty,0,0,1,2,17,13,1
545,Can't stop smiling at this 😊 #gains #fitness,Positive,fitness,1,2,0,8,44,11,0
546,Checking in from Dubai 🇦🇪 #skincare,Neutral,beauty,0,1,0,6,35,2,1
547,This warmed my heart 🥰,Positive,tech,1,0,0,5,22,1,0
548,Literally the best 💖,Positive,lifestyle,1,0,0,4,20,13,2
549,This is everything ❤️,Positive,sports,0,0,0,4,21,8,0
550,Best post today! #yummy #foodie,Positive,food,0,2,1,5,31,17,2
551,This is so disappointing 😞,Negative,fitness,1,0,0,5,26,2,0
552,Not bad not great #sports #champion,Neutral,sports,0,2,0,6,35,9,1
553,Love your energy!,Positive,lifestyle,0,0,1,3,17,9,1
554,This is cringe #explore,Negative,travel,0,1,0,4,23,2,1
555,Stunning as always!,Positive,travel,0,0,1,3,19,25,2
556,Spreading good vibes 🌟,Positive,tech,1,0,0,4,22,6,2
557,Totally in love!,Positive,fitness,0,0,1,3,16,1,1
558,Yesss queen 👑,Positive,fashion,1,0,0,3,13,0,1
559,Love from India 🇮🇳,Neutral,beauty,0,0,0,4,18,7,1
560,This is fire 🔥 #skincare,Positive,beauty,1,1,0,5,24,11,2
561,Goals! 🔥🔥,Positive,tech,2,0,1,2,9,14,1
562,Stop posting this garbage #style,Negative,fashion,0,1,0,5,32,0,2
563,Okay content,Neutral,food,0,0,0,2,12,0,0
564,This is cringe,Negative,lifestyle,0,0,0,3,14,0,0
565,You look amazing!,Positive,beauty,0,0,1,3,17,5,0
566,Way too much editing,Negative,beauty,0,0,0,4,20,2,2
567,Could be better could be worse #sports #champion,Neutral,sports,0,2,0,8,48,2,0
568,This made my day 😍,Positive,fashion,1,0,0,5,18,6,0
569,Pure perfection! #style,Positive,fashion,0,1,1,3,23,28,0
570,Obsessed with this look!,Positive,travel,0,0,1,4,24,5,1
571,Reposting this,Neutral,beauty,0,0,0,2,14,3,1
572,Very underwhelming #glow,Negative,beauty,0,1,0,3,24,4,2
573,Tagged my friend,Neutral,beauty,0,0,0,3,16,2,2
574,What were you thinking?,Negative,beauty,0,0,0,4,23,2,0
575,Pure perfection! #innovation,Positive,tech,0,1,1,3,28,23,1
576,Tagged my friend,Neutral,food,0,0,0,3,16,14,2
577,Spreading good vibes 🌟 #gym,Positive,fitness,1,1,0,5,27,1,1
578,What's the song?,Neutral,travel,0,0,0,3,16,13,0
579,DM me please #makeup,Neutral,beauty,0,1,0,4,20,3,2
580,This is everything ❤️,Positive,tech,0,0,0,4,21,3,0
581,This is so beautiful!,Positive,lifestyle,0,0,1,4,21,7,1
582,Could be better could be worse,Neutral,beauty,0,0,0,6,30,19,1
583,Tagged my friend,Neutral,fashion,0,0,0,3,16,3,0
584,This warmed my heart 🥰,Positive,beauty,1,0,0,5,22,4,0
585,This is so beautiful!,Positive,lifestyle,0,0,1,4,21,12,2
586,Followed for more content,Neutral,fitness,0,0,0,4,25,1,2
587,Are you hiring?,Neutral,food,0,0,0,3,15,0,0
588,Stop posting this garbage #vibes #inspo,Negative,lifestyle,0,2,0,6,39,0,1
589,Totally unrelatable #tech,Negative,tech,0,1,0,3,25,0,0
590,Such a vibe ✨ #athlete,Positive,sports,0,1,0,5,22,1,0
591,You always deliver 💯 #cricket,Positive,sports,1,1,0,5,29,1,2
592,You inspire me every day,Positive,fitness,0,0,0,5,24,12,1
593,Love from India 🇮🇳,Neutral,sports,0,0,0,4,18,1,1
594,Living for this content!,Positive,lifestyle,0,0,1,4,24,5,1
595,Stunning as always! #football #cricket,Positive,sports,0,2,1,5,38,27,1
596,Why do people even like this?,Negative,travel,0,0,0,6,29,1,0
597,Yesss queen 👑,Positive,beauty,1,0,0,3,13,13,2
598,This is fire 🔥,Positive,food,1,0,0,4,14,2,1
599,Just saw this on explore,Neutral,sports,0,0,0,5,24,1,1
600,Stunning as always!,Positive,lifestyle,0,0,1,3,19,0,2
601,First time seeing this,Neutral,travel,0,0,0,4,22,0,1
602,Incredible photo!,Positive,travel,0,0,1,2,17,3,0
603,Blessed to see this! #gains,Positive,fitness,0,1,1,5,27,2,1
604,Can't stop smiling at this 😊,Positive,fitness,1,0,0,6,28,1,1
605,This is so fake,Negative,tech,0,0,0,4,15,0,0
606,First time seeing this,Neutral,lifestyle,0,0,0,4,22,3,0
607,So much hype for nothing #workout,Negative,fitness,0,1,0,6,33,0,2
608,What camera did you use?,Neutral,lifestyle,0,0,0,5,24,2,1
609,Not a fan of this at all #cricket #athlete,Negative,sports,0,2,0,9,42,2,0
610,So happy for you! #skincare #selfcare,Positive,beauty,0,2,1,6,37,14,0
611,Slaying as usual 👏 #tech #coding,Positive,tech,1,2,0,6,32,0,0
612,This deserves more likes! #champion #sports,Positive,sports,0,2,1,6,43,19,0
613,Spreading good vibes 🌟,Positive,lifestyle,1,0,0,4,22,11,1
614,Different vibe today #wanderlust #travel,Neutral,travel,0,2,0,5,40,0,0
615,Goals! 🔥🔥 #fashion #style,Positive,fashion,2,2,1,4,25,24,2
616,10/10 content!,Positive,beauty,0,0,1,2,14,30,2
617,When was this taken?,Neutral,food,0,0,0,4,20,0,2
618,You look amazing! #sports #football,Positive,sports,0,2,1,5,35,3,0
619,Incredible photo!,Positive,travel,0,0,1,2,17,19,2
620,Totally in love!,Positive,fashion,0,0,1,3,16,16,2
621,You inspire me every day,Positive,food,0,0,0,5,24,2,2
622,Best post today! #yummy #delicious,Positive,food,0,2,1,5,34,2,1
623,What camera did you use? #champion #athlete,Neutral,sports,0,2,0,7,43,2,2
624,Wow just wow 😮 #glow,Positive,beauty,1,1,0,5,20,7,0
625,This deserves more likes!,Positive,tech,0,0,1,4,25,11,1
626,This looks awful honestly #tech,Negative,tech,0,1,0,5,31,1,2
627,Pure perfection!,Positive,beauty,0,0,1,2,16,7,2
628,This warmed my heart 🥰,Positive,tech,1,0,0,5,22,16,1
629,You always deliver 💯 #foodporn,Positive,food,1,1,0,5,30,0,2
630,Neutral opinion here #selfcare,Neutral,beauty,0,1,0,4,30,1,0
631,Pure perfection!,Positive,sports,0,0,1,2,16,14,2
632,Passing through 👀,Neutral,travel,1,0,0,3,17,11,1
633,This is cringe #outfitoftheday #style,Negative,fashion,0,2,0,5,37,2,1
634,10/10 content!,Positive,tech,0,0,1,2,14,9,1
635,You inspire me every day,Positive,fitness,0,0,0,5,24,1,2
636,This place looks dreamy 🌈 #vibes,Positive,lifestyle,1,1,0,6,32,7,0
637,Are you hiring?,Neutral,beauty,0,0,0,3,15,3,1
638,Can't stop smiling at this 😊,Positive,travel,1,0,0,6,28,3,2
639,What's the song? #skincare #makeup,Neutral,beauty,0,2,0,5,34,1,0
640,Ugh not again 🙄,Negative,travel,1,0,0,4,15,1,0
641,Blessed to see this!,Positive,lifestyle,0,0,1,4,20,0,1
642,Yesss queen 👑 #foodie #yummy,Positive,food,1,2,0,5,28,4,2
643,So happy for you! #yummy #instafood,Positive,food,0,2,1,6,35,2,0
644,This is so beautiful! #ai,Positive,tech,0,1,1,5,25,4,1
645,Blessed to see this!,Positive,beauty,0,0,1,4,20,1,0
646,You look amazing!,Positive,sports,0,0,1,3,17,26,0
647,Interesting shot #vibes,Neutral,lifestyle,0,1,0,3,23,4,2
648,Obsessed with this look!,Positive,travel,0,0,1,4,24,13,2
649,Interesting perspective,Neutral,lifestyle,0,0,0,2,23,7,2
650,Totally unrelatable #foodie,Negative,food,0,1,0,3,27,2,2
651,This is fire 🔥 #athlete #cricket,Positive,sports,1,2,0,6,32,1,0
652,Very underwhelming,Negative,food,0,0,0,2,18,2,0
653,This makes no sense,Negative,tech,0,0,0,4,19,2,0
654,Magical shot! 📸,Positive,fitness,1,0,1,3,15,16,0
655,Spreading good vibes 🌟 #workout,Positive,fitness,1,1,0,5,31,6,2
656,Reposting this,Neutral,beauty,0,0,0,2,14,0,0
657,Incredible photo!,Positive,sports,0,0,1,2,17,4,1
658,Absolutely love this!,Positive,food,0,0,1,3,21,5,0
659,Checking in from Dubai 🇦🇪,Neutral,sports,0,0,0,5,25,5,2
660,This warmed my heart 🥰,Positive,fitness,1,0,0,5,22,10,1
661,What camera did you use?,Neutral,tech,0,0,0,5,24,2,0
662,"Noted, will try #delicious #foodie",Neutral,food,0,2,0,5,34,21,0
663,Interesting shot,Neutral,food,0,0,0,2,16,4,2
664,This is cringe,Negative,beauty,0,0,0,3,14,0,2
665,So proud of you ❤️,Positive,fitness,0,0,0,5,18,1,0
666,10/10 content! #mood #inspo,Positive,lifestyle,0,2,1,4,27,1,2
667,First time seeing this #wanderlust,Neutral,travel,0,1,0,5,34,1,0
668,Literally the best 💖 #football #sports,Positive,sports,1,2,0,6,38,2,2
669,Love from India 🇮🇳,Neutral,travel,0,0,0,4,18,1,0
670,Okay I guess #sports #cricket,Neutral,sports,0,2,0,5,29,1,2
671,Are you hiring?,Neutral,fitness,0,0,0,3,15,0,0
672,Such a vibe ✨,Positive,lifestyle,0,0,0,4,13,27,2
673,Interesting shot,Neutral,food,0,0,0,2,16,0,0
674,Spreading good vibes 🌟,Positive,sports,1,0,0,4,22,8,0
675,What were you thinking? #beauty #makeup,Negative,beauty,0,2,0,6,39,1,2
676,Absolutely not my thing #mood #inspo,Negative,lifestyle,0,2,0,6,36,12,0
677,Followed for more content #sports #champion,Neutral,sports,0,2,0,6,43,0,1
678,Can't stop smiling at this 😊,Positive,food,1,0,0,6,28,6,2
679,So bad I had to comment,Negative,fashion,0,0,0,6,23,10,1
680,Best post today!,Positive,food,0,0,1,3,16,24,1
681,Getting worse every post,Negative,sports,0,0,0,4,24,5,2
682,Best post today! #workout #gains,Positive,fitness,0,2,1,5,32,3,2
683,Spreading good vibes 🌟 #travel #explore,Positive,travel,1,2,0,6,39,2,2
684,Love your energy! #workout,Positive,fitness,0,1,1,4,26,13,0
685,So much hype for nothing,Negative,food,0,0,0,5,24,7,2
686,Super boring honestly,Negative,sports,0,0,0,3,21,2,2
687,Absolutely love this!,Positive,sports,0,0,1,3,21,10,0
688,Absolutely not my thing,Negative,lifestyle,0,0,0,4,23,0,2
689,Reposting this,Neutral,travel,0,0,0,2,14,7,2
690,What filter is this?,Neutral,fitness,0,0,0,4,20,1,2
691,Are you hiring?,Neutral,lifestyle,0,0,0,3,15,1,2
692,What filter is this?,Neutral,tech,0,0,0,4,20,2,1
693,Pure perfection!,Positive,travel,0,0,1,2,16,8,2
694,Classic style,Neutral,tech,0,0,0,2,13,1,1
695,This looks awful honestly #style #ootd,Negative,fashion,0,2,0,6,38,0,2
696,This is so fake,Negative,travel,0,0,0,4,15,2,2
697,You look amazing!,Positive,fitness,0,0,1,3,17,4,2
698,Totally unrelatable,Negative,lifestyle,0,0,0,2,19,2,2
699,Absolutely love this!,Positive,lifestyle,0,0,1,3,21,2,0
700,Goals! 🔥🔥 #yummy,Positive,food,2,1,1,3,16,7,2
701,Wow just wow 😮 #yummy,Positive,food,1,1,0,5,21,9,1
702,This is fire 🔥 #fashion #outfitoftheday,Positive,fashion,1,2,0,6,39,0,1
703,Goals! 🔥🔥 #makeup #glow,Positive,beauty,2,2,1,4,23,4,0
704,Okay content,Neutral,beauty,0,0,0,2,12,0,2
705,Very underwhelming,Negative,fashion,0,0,0,2,18,0,2
706,Magical shot! 📸 #adventure,Positive,travel,1,1,1,4,26,55,1
707,Stop posting this garbage,Negative,travel,0,0,0,4,25,1,1
708,Such a vibe ✨ #champion #sports,Positive,sports,0,2,0,6,31,19,2
709,Ugh not again 🙄,Negative,tech,1,0,0,4,15,0,2
710,This place looks dreamy 🌈 #selfcare,Positive,beauty,1,1,0,6,35,13,0
711,Are you hiring?,Neutral,travel,0,0,0,3,15,7,1
712,Incredible photo!,Positive,fashion,0,0,1,2,17,10,1
713,This place looks dreamy 🌈,Positive,fashion,1,0,0,5,25,7,2
714,First time seeing this,Neutral,food,0,0,0,4,22,2,1
715,Stunning as always!,Positive,fashion,0,0,1,3,19,5,1
716,This is fire 🔥 #fitness #workout,Positive,fitness,1,2,0,6,32,31,2
717,Love from India 🇮🇳 #football,Neutral,sports,0,1,0,5,28,8,2
718,This is so beautiful!,Positive,fitness,0,0,1,4,21,40,2
719,This looks awful honestly,Negative,fitness,0,0,0,4,25,0,0
720,Classic style #lifestyle #vibes,Neutral,lifestyle,0,2,0,4,31,6,0
721,Stunning as always! #makeup,Positive,beauty,0,1,1,4,27,33,1
722,So much hype for nothing #outfitoftheday #trendy,Negative,fashion,0,2,0,7,48,0,1
723,Obsessed with this look!,Positive,lifestyle,0,0,1,4,24,0,2
724,Why do people even like this?,Negative,fitness,0,0,0,6,29,4,0
725,This is cringe,Negative,fitness,0,0,0,3,14,2,0
726,Can't stop smiling at this 😊 #programming #innovation,Positive,tech,1,2,0,8,53,22,2
727,Yesss queen 👑 #instatravel #explore,Positive,travel,1,2,0,5,35,1,2
728,Absolutely love this!,Positive,beauty,0,0,1,3,21,19,2
729,Absolutely love this!,Positive,food,0,0,1,3,21,2,1
730,Very underwhelming #gym #fitlife,Negative,fitness,0,2,0,4,32,0,2
731,Tagged my friend #wanderlust #travel,Neutral,travel,0,2,0,5,36,0,0
732,This is misleading,Negative,food,0,0,0,3,18,5,2
733,Wow just wow 😮,Positive,fitness,1,0,0,4,14,13,1
734,Actual goals 🙌,Positive,sports,1,0,0,3,14,8,2
735,Very underwhelming,Negative,fitness,0,0,0,2,18,1,0
736,Actual goals 🙌,Positive,sports,1,0,0,3,14,25,1
737,Way too much editing,Negative,travel,0,0,0,4,20,1,1
738,Interesting shot #adventure,Neutral,travel,0,1,0,3,27,8,1
